loc_rowid,toi,tid,tfopwg_disp
4994,5355.01,96170689,PC
4995,5356.01,467684543,PC
4996,5357.01,150006846,PC
4997,5358.01,46631742,PC
4998,5359.01,90767677,PC
4999,536.01,234825296,KP
5000,5360.01,427578289,APC
5001,5361.01,366602797,FP
5002,5362.01,308522539,PC
5003,5363.01,426448042,PC
5004,5364.01,366754985,PC
5005,5365.01,21132157,PC
5006,5366.01,45034406,PC
5007,5367.01,81178747,PC
5008,5368.01,56457123,PC
5009,5369.01,113804153,PC
5010,537.01,234112540,KP
5011,5370.01,400381085,PC
5012,5371.01,17457400,PC
5013,5372.01,371470493,PC
5014,5373.01,9155187,KP
5015,5374.01,20096620,KP
5016,5375.01,71268730,PC
5017,5376.01,219113246,APC
5018,5377.01,467153319,PC
5019,5378.01,321069529,PC
5020,5379.01,328325110,APC
5021,538.01,237751146,FP
5022,5380.01,441587756,PC
5023,5381.01,241174783,FP
5024,5382.01,356472238,PC
5025,5383.01,166053959,PC
5026,5384.01,165297570,KP
5027,5385.01,85266608,PC
5028,5386.01,202425357,PC
5029,5387.01,166086403,PC
5030,5388.01,407591297,CP
5031,5389.01,39143128,PC
5032,539.01,238004786,PC
5033,5390.01,8853478,PC
5034,5391.01,298600443,APC
5035,5392.01,198512478,PC
5036,5393.01,313425396,PC
5037,5394.01,61109252,APC
5038,5395.01,298070500,PC
5039,5396.01,202428245,FP
5040,5397.01,18019350,PC
5041,5398.01,8260536,CP
5042,5398.02,8260536,CP
5043,5399.01,284688043,PC
5044,540.01,200322593,CP
5045,5400.01,332564140,PC
5046,5401.01,397058826,PC
5047,5402.01,29781207,PC
5048,5403.01,438519486,PC
5049,5404.01,56798909,PC
5050,5405.01,172353721,PC
5051,5406.01,127226712,PC
5052,5407.01,372424377,PC
5053,5408.01,430093142,PC
5054,5409.01,115628210,APC
5055,541.01,143271144,APC
5056,5410.01,76882795,PC
5057,5411.01,76032342,PC
5058,5412.01,386197662,PC
5059,5413.01,269838674,PC
5060,5414.01,371164829,PC
5061,5415.01,52517713,PC
5062,5416.01,87405719,PC
5063,5417.01,79316101,PC
5064,5418.01,115564354,FP
5065,5419.01,68443254,PC
5066,542.01,49771092,PC
5067,5420.01,195155818,PC
5068,5421.01,47132480,PC
5069,5422.01,80611440,PC
5070,5423.01,47319867,PC
5071,5423.02,47319867,PC
5072,5424.01,436099179,FP
5073,5425.01,429501231,APC
5074,5426.01,127957099,APC
5075,5427.01,52420398,PC
5076,5428.01,76545118,PC
5077,5429.01,5800958,FP
5078,543.01,53593457,FP
5079,5430.01,46774573,PC
5080,5431.01,302895184,PC
5081,5432.01,86898676,PC
5082,5433.01,75697959,PC
5083,5434.01,307377219,FP
5084,5435.01,294309873,PC
5085,5436.01,155369758,PC
5086,5437.01,6853696,PC
5087,5438.01,367193060,PC
5088,5439.01,247912728,PC
5089,544.01,50618703,CP
5090,5440.01,29374525,FP
5091,5441.01,91697121,PC
5092,5442.01,406684949,APC
5093,5443.01,400515645,PC
5094,5444.01,367193046,APC
5095,5445.01,255735567,APC
5096,5446.01,84788795,PC
5097,5447.01,239722954,FP
5098,5448.01,291016451,PC
5099,5449.01,119130170,PC
5100,545.01,37168957,KP
5101,5450.01,6653897,FP
5102,5451.01,69028091,PC
5103,5452.01,101569583,PC
5104,5453.01,58997701,PC
5105,5454.01,26406123,PC
5106,5455.01,75171363,PC
5107,5456.01,87044036,FP
5108,5457.01,456971986,PC
5109,5458.01,367434266,PC
5110,5459.01,1942969,PC
5111,546.01,36440357,KP
5112,5460.01,445990611,PC
5113,5461.01,118963720,PC
5114,5462.01,79971247,PC
5115,5463.01,437786834,PC
5116,5464.01,171646471,PC
5117,5465.01,87827371,APC
5118,5466.01,45368525,PC
5119,5467.01,83275782,CP
5120,5468.01,172222885,PC
5121,5469.01,302419660,PC
5122,547.01,36352297,KP
5123,5470.01,367267217,APC
5124,5471.01,47132361,PC
5125,5472.01,76798849,PC
5126,5473.01,81808065,PC
5127,5474.01,97669493,PC
5128,5475.01,78601408,APC
5129,5476.01,353361266,PC
5130,5477.01,127229631,PC
5131,5478.01,95122849,APC
5132,5478.02,95122849,FP
5133,5479.01,67444896,PC
5134,548.01,42821097,KP
5135,5480.01,46307587,PC
5136,5481.01,69295263,PC
5137,5482.01,459947163,PC
5138,5483.01,192982424,PC
5139,5484.01,443961200,APC
5140,5485.01,186815660,PC
5141,5486.01,291109653,PC
5142,5487.01,302305400,PC
5143,5488.01,281815702,PC
5144,5489.01,468983280,PC
5145,5489.02,468983280,PC
5146,549.01,32830028,FP
5147,5490.01,59575189,PC
5148,5491.01,247166992,PC
5149,5492.01,350024178,PC
5150,5493.01,468979441,PC
5151,5493.02,468979441,PC
5152,5493.03,468979441,PC
5153,5494.01,14440334,PC
5154,5495.01,380671216,PC
5155,5496.01,323658120,FP
5156,5497.01,270679144,PC
5157,5498.01,262736264,PC
5158,5499.01,386772576,PC
5159,550.01,311183180,FP
5160,550.02,311183180,FP
5161,5500.01,62740096,PC
5162,5501.01,94823134,PC
5163,5502.01,126322519,PC
5164,5503.01,350044062,FP
5165,5504.01,95079513,PC
5166,5505.01,374350678,PC
5167,5506.01,385312460,PC
5168,5507.01,377097547,PC
5169,5508.01,406140233,PC
5170,5509.01,35285308,PC
5171,551.01,192826603,KP
5172,5510.01,26865340,PC
5173,5511.01,389040826,PC
5174,5512.01,366698929,PC
5175,5513.01,184869170,FP
5176,5514.01,63190194,PC
5177,5515.01,55275863,PC
5178,5516.01,70678449,PC
5179,5517.01,307951656,PC
5180,5518.01,386620582,APC
5181,5519.01,443582629,PC
5182,552.01,44737596,CP
5183,5520.01,374180079,KP
5184,5520.02,374180079,KP
5185,5521.01,396932137,PC
5186,5522.01,366409685,APC
5187,5523.01,443616612,PC
5188,5523.02,443616612,KP
5189,5524.01,277833995,KP
5190,5525.01,345450130,PC
5191,5526.01,335540507,PC
5192,5527.01,415399713,PC
5193,5528.01,458686847,KP
5194,5529.01,366411016,KP
5195,553.01,161477033,FA
5196,553.02,161477033,PC
5197,553.03,161477033,PC
5198,5530.01,244170332,PC
5199,5531.01,88114177,PC
5200,5532.01,318836983,PC
5201,5532.02,318836983,PC
5202,5533.01,155093420,PC
5203,5534.01,176868951,KP
5204,5535.01,411697517,KP
5205,5536.01,268143410,PC
5206,5537.01,17555760,PC
5207,5538.01,337648770,PC
5208,5539.01,178266267,PC
5209,554.01,407966340,CP
5210,554.02,407966340,CP
5211,5540.01,456305193,FP
5212,5541.01,231721006,PC
5213,5542.01,466206508,CP
5214,5543.01,17385917,PC
5215,5544.01,68893269,PC
5216,5545.01,301624989,PC
5217,5546.01,59744366,PC
5218,5547.01,63013648,FP
5219,5548.01,155012162,PC
5220,5549.01,6499453,PC
5221,555.01,170849515,CP
5222,5550.01,195187769,PC
5223,5551.01,387974148,PC
5224,5552.01,3224605,PC
5225,5553.01,218354669,PC
5226,5554.01,91287873,PC
5227,5555.01,388804061,KP
5228,5556.01,55315929,KP
5229,5557.01,323687123,CP
5230,5558.01,14570099,KP
5231,5559.01,456945304,KP
5232,556.01,59003115,FP
5233,5560.01,238606535,PC
5234,5561.01,330637910,PC
5235,5562.01,17307715,KP
5236,5563.01,239198720,PC
5237,5564.01,127505658,PC
5238,5564.02,127505658,PC
5239,5565.01,117892246,PC
5240,5566.01,73250068,PC
5241,5567.01,456335739,PC
5242,5568.01,142785421,PC
5243,5569.01,267484403,PC
5244,557.01,55488511,PC
5245,5570.01,302381442,PC
5246,5571.01,88565745,PC
5247,5572.01,9151337,PC
5248,5573.01,459762279,CP
5249,5574.01,268405086,FP
5250,5575.01,160162137,PC
5251,5576.01,137543637,FP
5252,5577.01,98833877,PC
5253,5578.01,154563411,PC
5254,5579.01,252928337,PC
5255,558.01,207110080,CP
5256,5580.01,366298702,PC
5257,5581.01,456306892,PC
5258,5582.01,392064198,PC
5259,5583.01,357244603,PC
5260,5584.01,29169215,PC
5261,5585.01,188389305,PC
5262,5586.01,160165689,PC
5263,5587.01,29069242,PC
5264,5588.01,141762491,PC
5265,5589.01,51094586,PC
5266,559.01,209459275,CP
5267,5590.01,9907513,PC
5268,5591.01,192969211,PC
5269,5592.01,88529975,PC
5270,5593.01,468433454,PC
5271,5594.01,53394475,PC
5272,5595.01,302908969,PC
5273,5596.01,203144354,APC
5274,5597.01,85284138,PC
5275,5598.01,237108775,PC
5276,5599.01,159160230,PC
5277,560.01,101011575,CP
5278,560.02,101011575,CP
5279,5600.01,287268770,PC
5280,5601.01,237097499,PC
5281,5602.01,101592219,PC
5282,5603.01,224293782,PC
5283,5604.01,237015185,PC
5284,5605.01,252469648,PC
5285,5606.01,171599496,PC
5286,5607.01,233070717,PC
5287,5608.01,229713401,PC
5288,5609.01,17122808,PC
5289,561.01,377064495,CP
5290,561.02,377064495,CP
5291,561.03,377064495,CP
5292,561.04,377064495,CP
5293,5610.01,252481136,PC
5294,5611.01,232624234,PC
5295,5611.02,232624234,PC
5296,5612.01,18021087,PC
5297,5613.01,165413340,PC
5298,5614.01,148960849,PC
5299,5615.01,235711993,PC
5300,5616.01,154220877,CP
5301,5617.01,9376973,PC
5302,5618.01,56999883,PC
5303,5619.01,224299081,PC
5304,562.01,413248763,CP
5305,5620.01,165414210,PC
5306,5621.01,219467837,FP
5307,5622.01,288162228,PC
5308,5623.01,420174131,PC
5309,5624.01,53498154,CP
5310,5624.02,53498154,CP
5311,5624.03,53498154,CP
5312,5624.04,53498154,CP
5313,5625.01,137020480,PC
5314,5626.01,376645976,PC
5315,5627.01,335813590,PC
5316,5628.01,135100529,PC
5317,5629.01,298437387,PC
5318,563.01,405454160,PC
5319,5630.01,316416562,PC
5320,5631.01,347430350,KP
5321,5632.01,420779000,KP
5322,5633.01,119131709,PC
5323,5634.01,119585136,CP
5324,5635.01,233173039,PC
5325,5636.01,105616091,PC
5326,5637.01,136992839,PC
5327,5638.01,154258295,PC
5328,5639.01,166054851,PC
5329,564.01,1003831,CP
5330,5640.01,373729723,FP
5331,5641.01,141202786,PC
5332,5642.01,160521907,PC
5333,5643.01,284592754,APC
5334,5644.01,441658213,APC
5335,5645.01,156377968,PC
5336,5646.01,366804698,PC
5337,5647.01,67743054,PC
5338,5648.01,23863106,FP
5339,5649.01,392319808,PC
5340,565.01,1103432,APC
5341,5650.01,353807936,PC
5342,5651.01,256326844,PC
5343,5652.01,232628532,PC
5344,5653.01,298729646,PC
5345,5654.01,233465389,PC
5346,5655.01,282940781,PC
5347,5656.01,458458156,PC
5348,5657.01,441736986,PC
5349,5658.01,119178132,PC
5350,5659.01,207491214,APC
5351,566.01,1133072,FP
5352,5660.01,311116297,PC
5353,5661.01,349312122,PC
5354,5662.01,422217860,PC
5355,5663.01,198161914,PC
5356,5664.01,158022899,PC
5357,5665.01,274223601,PC
5358,5666.01,235684964,PC
5359,5667.01,28242530,PC
5360,5668.01,357347296,PC
5361,5669.01,162577468,PC
5362,567.01,13349647,KP
5363,5670.01,860207014,PC
5364,5671.01,23863105,PC
5365,5672.01,461239485,KP
5366,5673.01,175772482,KP
5367,5674.01,368805700,KP
5368,5675.01,181949561,KP
5369,5676.01,311133118,KP
5370,5677.01,287959034,APC
5371,5678.01,209464063,CP
5372,5679.01,143257768,PC
5373,568.01,37575651,FP
5374,5680.01,368739874,CP
5375,5681.01,207439380,APC
5376,5682.01,17538423,PC
5377,5683.01,155949264,PC
5378,5684.01,32260988,PC
5379,5685.01,460396820,KP
5380,5686.01,255928426,PC
5381,5687.01,281100535,APC
5382,5688.01,193634953,CP
5383,5689.01,323250919,PC
5384,569.01,123482865,CP
5385,5690.01,115508409,PC
5386,5691.01,17652022,PC
5387,5692.01,37150278,PC
5388,5693.01,272519426,PC
5389,5694.01,23638678,APC
5390,5695.01,103865797,FP
5391,5696.01,393546540,PC
5392,5696.02,393546540,PC
5393,5696.03,393546540,PC
5394,5697.01,416739490,PC
5395,5698.01,264052454,PC
5396,5699.01,224328450,PC
5397,570.01,126733133,FP
5398,5700.01,76193403,PC
5399,5701.01,43276438,PC
5400,5702.01,141985686,FA
5401,5703.01,10792081,PC
5402,5704.01,148673433,CP
5403,5705.01,165625229,PC
5404,5706.01,137843225,PC
5405,5707.01,441614965,PC
5406,5708.01,335813325,PC
5407,5709.01,286813592,PC
5408,571.01,270468559,KP
5409,5710.01,173002823,PC
5410,5711.01,441804533,PC
5411,5712.01,388898854,PC
5412,5713.01,219041246,CP
5413,5714.01,467158766,PC
5414,5715.01,147923561,PC
5415,5716.01,298074836,CP
5416,5717.01,53481079,PC
5417,5718.01,17932757,PC
5418,5719.01,4843495,PC
5419,572.01,289535142,APC
5420,5720.01,230055368,CP
5421,5721.01,85292615,PC
5422,5722.01,458481611,PC
5423,5723.01,235901733,PC
5424,5724.01,162631539,PC
5425,5725.01,1042432,PC
5426,5726.01,71582156,CP
5427,5727.01,357048995,PC
5428,5728.01,219875976,PC
5429,5729.01,103605399,PC
5430,573.01,296780789,APC
5431,5730.01,138820713,PC
5432,5731.01,188668950,PC
5433,5732.01,335952150,PC
5434,5733.01,224297408,PC
5435,5734.01,9989136,CP
5436,5735.01,157769780,PC
5437,5736.01,310380289,PC
5438,5737.01,229618478,PC
5439,5738.01,198162530,PC
5440,5738.02,198162530,PC
5441,5739.01,328934980,PC
5442,574.01,315002523,KP
5443,5740.01,230087765,PC
5444,5741.01,159851831,PC
5445,5742.01,258557847,FP
5446,5743.01,308300731,PC
5447,5744.01,157768969,PC
5448,5745.01,18016577,PC
5449,5746.01,318209162,FP
5450,5747.01,4918918,CP
5451,5748.01,407495930,PC
5452,5749.01,387329912,PC
5453,575.01,386435344,FP
5454,5750.01,310262516,PC
5455,5751.01,426144112,PC
5456,5752.01,349440621,PC
5457,5753.01,332365162,PC
5458,5754.01,135267558,PC
5459,5755.01,256584532,PC
5460,5756.01,72889156,APC
5461,5757.01,219506608,PC
5462,5758.01,82598822,PC
5463,5759.01,317594531,PC
5464,576.01,408310006,CP
5465,5760.01,255907107,PC
5466,5761.01,428703516,APC
5467,5762.01,257531677,PC
5468,5763.01,354832924,PC
5469,5764.01,150476057,PC
5470,5765.01,397763985,PC
5471,5766.01,353225230,APC
5472,5767.01,351652998,PC
5473,5768.01,470990157,PC
5474,5769.01,462715015,FP
5475,577.01,410094645,APC
5476,5770.01,23179035,PC
5477,5771.01,459836041,PC
5478,5772.01,313609787,PC
5479,5773.01,445795465,PC
5480,5774.01,9701368,PC
5481,5775.01,289666986,PC
5482,5776.01,310728245,PC
5483,5777.01,459189798,PC
5484,5778.01,264468702,PC
5485,5779.01,102846772,PC
5486,578.01,423275733,KP
5487,5780.01,43333094,PC
5488,5781.01,279920478,PC
5489,5782.01,158845573,PC
5490,5783.01,319684122,PC
5491,5784.01,302814895,FP
5492,5785.01,456367532,PC
5493,5786.01,40292751,CP
5494,5787.01,446616059,FP
5495,5788.01,42883782,CP
5496,5788.02,42883782,CP
5497,5789.01,87216634,CP
5498,579.01,238061845,PC
5499,5790.01,187333348,APC
5500,5791.01,110936761,FP
5501,5792.01,95423778,APC
5502,5793.01,398895470,KP
5503,5794.01,273874849,KP
5504,5795.01,151724385,CP
5505,5796.01,391958006,KP
5506,5797.01,374530847,KP
5507,5798.01,305243225,KP
5508,5799.01,328081248,CP
5509,580.01,81419525,PC
5510,5800.01,151759246,CP
5511,5801.01,243921117,KP
5512,5802.01,399402994,KP
5513,5803.01,466382581,CP
5514,5804.01,303055194,FP
5515,5805.01,378390325,PC
5516,5806.01,283621618,PC
5517,5807.01,188646744,PC
5518,5808.01,459735346,PC
5519,5809.01,283471501,PC
5520,581.01,180987952,FP
5521,5810.01,379824738,PC
5522,5811.01,331484419,FP
5523,5812.01,388909695,KP
5524,5812.02,388909695,KP
5525,5813.01,92439980,PC
5526,5814.01,427041513,PC
5527,5815.01,375942197,KP
5528,5816.01,194076601,PC
5529,5817.01,418604868,CP
5530,5818.01,283419843,KP
5531,5819.01,330218897,PC
5532,582.01,287474726,FP
5533,5820.01,459730973,KP
5534,5821.01,354619337,KP
5535,5822.01,466390120,KP
5536,5823.01,248853232,KP
5537,5824.01,272366748,KP
5538,5825.01,269243313,PC
5539,5826.01,48253329,PC
5540,5827.01,369062542,PC
5541,5828.01,351077390,PC
5542,5829.01,363029616,PC
5543,583.01,131743355,PC
5544,5830.01,224418572,FP
5545,5831.01,308504559,PC
5546,5832.01,287934343,PC
5547,5833.01,213875310,PC
5548,5834.01,281118572,PC
5549,5835.01,346859243,PC
5550,5836.01,354727907,PC
5551,5837.01,395143000,PC
5552,5838.01,222485202,PC
5553,5839.01,355732304,FP
5554,584.01,74482749,FP
5555,5840.01,68345291,PC
5556,5841.01,350882505,PC
5557,5842.01,23937608,PC
5558,5843.01,24113219,PC
5559,5844.01,230292034,PC
5560,5845.01,209935997,PC
5561,5846.01,75784122,PC
5562,5847.01,95574586,PC
5563,5848.01,808243,PC
5564,5849.01,71459120,PC
5565,585.01,190990336,APC
5566,5850.01,151728428,FP
5567,5851.01,277329402,PC
5568,5852.01,387844266,PC
5569,5853.01,278623780,PC
5570,5854.01,346154016,PC
5571,5855.01,41422753,FP
5572,5856.01,3680800,PC
5573,5857.01,336072306,PC
5574,5858.01,256046749,PC
5575,5859.01,114947483,PC
5576,586.01,131979339,FP
5577,5860.01,462372373,APC
5578,5861.01,11034516,PC
5579,5862.01,20988926,FP
5580,5863.01,345205395,PC
5581,5864.01,184531966,PC
5582,5865.01,383216635,PC
5583,5866.01,341297143,FP
5584,5867.01,380517859,FP
5585,5868.01,236158940,PC
5586,5869.01,210169818,PC
5587,587.01,294090620,FP
5588,5870.01,305375697,PC
5589,5871.01,373816781,PC
5590,5872.01,138671052,PC
5591,5873.01,353146308,PC
5592,5874.01,376454594,PC
5593,5875.01,283165117,PC
5594,5876.01,106114491,FP
5595,5877.01,282890159,PC
5596,5878.01,247172524,PC
5597,5879.01,258037656,PC
5598,588.01,130415266,PC
5599,5880.01,184521624,PC
5600,5881.01,360142739,PC
5601,5882.01,232941965,CP
5602,5883.01,283759999,APC
5603,5884.01,13574009,PC
5604,5885.01,233788275,PC
5605,5886.01,15682927,FP
5606,5887.01,277987172,FP
5607,5888.01,273780062,PC
5608,5889.01,383214426,PC
5609,589.01,412961700,FP
5610,5890.01,279179610,PC
5611,5891.01,202941251,PC
5612,5892.01,375199523,FP
5613,5893.01,321790238,PC
5614,5894.01,398038296,PC
5615,5895.01,243464977,APC
5616,5896.01,14956304,PC
5617,5897.01,305612552,PC
5618,5898.01,467211520,PC
5619,5899.01,126171392,FP
5620,590.01,270841724,FP
5621,5900.01,224635135,PC
5622,5901.01,294173437,FP
5623,5902.01,65737977,PC
5624,5903.01,60542708,PC
5625,5904.01,408317165,PC
5626,5905.01,341299943,PC
5627,5906.01,276376289,APC
5628,5907.01,387318486,PC
5629,5908.01,452483795,FP
5630,5909.01,354489554,PC
5631,591.01,146261607,FP
5632,5910.01,273774284,FP
5633,5911.01,239361732,PC
5634,5912.01,16538820,PC
5635,5913.01,289313987,APC
5636,5914.01,187416256,PC
5637,5915.01,329709756,FP
5638,5916.01,305506996,CP
5639,5917.01,239529652,PC
5640,5918.01,305790119,PC
5641,5919.01,165948070,PC
5642,592.01,196286587,FP
5643,5920.01,467006627,FP
5644,5921.01,286545058,PC
5645,5922.01,364192929,PC
5646,5923.01,60491424,PC
5647,5924.01,289125016,FP
5648,5925.01,345193111,PC
5649,5926.01,372831381,PC
5650,5927.01,163164300,PC
5651,5928.01,387318409,PC
5652,5929.01,92217989,PC
5653,593.01,128463355,FP
5654,5930.01,88266880,PC
5655,5931.01,24833662,PC
5656,5932.01,405122173,PC
5657,5933.01,322593401,PC
5658,5934.01,407958640,PC
5659,5935.01,276704866,PC
5660,5936.01,396378209,APC
5661,5937.01,158552665,PC
5662,5938.01,452508760,PC
5663,5939.01,27230283,PC
5664,594.01,146406806,PC
5665,5940.01,296898634,FP
5666,5941.01,303456821,PC
5667,5942.01,166190643,FP
5668,5943.01,63659057,PC
5669,5944.01,88101924,PC
5670,5945.01,159104028,PC
5671,5946.01,366846982,PC
5672,5947.01,331691841,PC
5673,5948.01,419878932,APC
5674,5949.01,64282927,PC
5675,5949.02,64282927,PC
5676,595.01,287329267,FP
5677,5950.01,258738667,PC
5678,5951.01,154762431,PC
5679,5952.01,287643871,PC
5680,5953.01,27863043,PC
5681,5954.01,297153209,FP
5682,5955.01,434116397,PC
5683,5956.01,236785891,PC
5684,5957.01,407653728,PC
5685,5958.01,436764867,PC
5686,5959.01,199671901,KP
5687,596.01,144956678,FP
5688,5960.01,188876052,KP
5689,5961.01,262689575,PC
5690,5962.01,239541449,FP
5691,5963.01,436478932,KP
5692,5964.01,200606159,PC
5693,5965.01,405788729,PC
5694,5966.01,404610583,FP
5695,5967.01,369532319,PC
5696,5968.01,431810418,PC
5697,5968.02,431810418,PC
5698,5969.01,91051152,KP
5699,597.01,146208651,FP
5700,5970.01,431701493,KP
5701,5971.01,160432093,PC
5702,5972.01,420814525,KP
5703,5973.01,154353849,PC
5704,5974.01,354173595,PC
5705,5975.01,376847633,PC
5706,5976.01,348054109,FP
5707,5977.01,12938488,APC
5708,5978.01,266023807,PC
5709,5979.01,137151335,KP
5710,598.01,81429971,FP
5711,5980.01,164652245,KP
5712,5981.01,120045750,PC
5713,5982.01,299087490,KP
5714,5983.01,356871098,PC
5715,5984.01,120692092,KP
5716,5985.01,272782368,PC
5717,5986.01,158657354,KP
5718,5987.01,284900292,PC
5719,5988.01,377780790,KP
5720,5989.01,154437244,PC
5721,599.01,145982812,FP
5722,5990.01,29385858,PC
5723,5991.01,230064711,PC
5724,5992.01,159054620,KP
5725,5993.01,27534138,KP
5726,5994.01,63283780,KP
5727,5995.01,352011875,KP
5728,5996.01,293880523,PC
5729,5997.01,39516274,PC
5730,5998.01,370907864,PC
5731,5999.01,120317234,KP
5732,600.01,134396419,FP
5733,6000.01,259233660,CP
5734,6001.01,139104940,KP
5735,6002.01,102734241,CP
5736,6003.01,121731834,KP
5737,6004.01,48353358,KP
5738,6005.01,123357864,KP
5739,6006.01,123309556,KP
5740,6007.01,279922257,PC
5741,6008.01,286201103,CP
5742,6009.01,128558444,PC
5743,601.01,141363913,PC
